RUEE,Rule,GRADO/AÑO,BACHIILER_DIVNOMBRE,Turno,PLAN,MODALIDAD
1208001,3080106,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1208001,3080106,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1208001,3080106,5,DIV.CIENTIFICA,MATUTINO EXTENDIDO,2006,ANUAL
1208001,3080106,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1208001,3080106,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1208001,3080106,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1208001,3080106,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
1208001,3080106,6,ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL
1208001,3080106,6,CIENCIAS AGRARIAS,MATUTINO EXTENDIDO,2006,ANUAL
1208001,3080106,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1208001,3080106,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1208001,3080106,6,SOCIAL HUMANISTICO,NOCTURNO,1994,SEMESTRAL
1208001,3080106,6,FISICO MATEMATICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1208001,3080106,6,MATEMATICA Y DISEÑO,INTERMEDIO EXTENDIDO,2006,ANUAL
1208001,3080106,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,SEMESTRAL
1208001,3080106,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
1208001,3080106,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1208001,3080106,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1208001,3080106,1, ,NOCTURNO,0,ANUAL
1208001,3080106,2, ,NOCTURNO,0,ANUAL
1208001,3080106,3, ,NOCTURNO,0,ANUAL
1208002,3080115,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208002,3080115,4, ,NOCTURNO,1994,ANUAL
1208002,3080115,5,DIV.BIOLOGICA,NOCTURNO,1994,ANUAL
1208002,3080115,5,DIV.ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1208002,3080115,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1208002,3080115,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1208002,3080115,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1208002,3080115,5,DIV.HUMANISTICA,NOCTURNO,1994,ANUAL
1208002,3080115,6,ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1208002,3080115,6,CIENCIAS AGRARIAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1208002,3080115,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1208002,3080115,6,SOCIAL HUMANISTICO,NOCTURNO,1994,ANUAL
1208002,3080115,6,MATEMATICA Y DISEÑO,INTERMEDIO EXTENDIDO,2006,ANUAL
1208002,3080115,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,ANUAL
1208002,3080115,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
1208002,3080115,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1208002,3080115,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1208002,3080115,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1208002,3080115,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1208003,3080111,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1208003,3080111,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208003,3080111,5,DIV.ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1208003,3080111,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1208003,3080111,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1208003,3080111,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1208003,3080111,5,DIV.HUMANISTICA,VESPERTINO,1994,ANUAL
1208003,3080111,6,CIENCIAS AGRARIAS,MATUTINO EXTENDIDO,2006,ANUAL
1208003,3080111,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1208003,3080111,6,FISICO MATEMATICO,MATUTINO EXTENDIDO,2006,ANUAL
1208003,3080111,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1208003,3080111,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1208003,3080111,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208003,3080111,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1208003,3080111,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208003,3080111,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1208003,3080111,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208004,3080117,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1208004,3080117,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1208004,3080117,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1208004,3080117,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1208004,3080117,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1208004,3080117,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208004,3080117,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208004,3080117,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208005,3080116,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1208005,3080116,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1208005,3080116,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1208005,3080116,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1208006,3080107,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1208006,3080107,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208006,3080107,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1208006,3080107,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208006,3080107,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1208006,3080107,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208007,3080109,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1208007,3080109,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1208007,3080109,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1208007,3080109,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1208007,3080109,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1208007,3080109,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208007,3080109,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208007,3080109,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208008,3080114,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1208008,3080114,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1208008,3080114,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1208008,3080114,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1208008,3080114,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1208008,3080114,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1208008,3080114,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1208008,3080114,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1208009,3080112,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1208009,3080112,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1208009,3080112,5,DIV.CIENTIFICA,MATUTINO EXTENDIDO,2006,ANUAL
1208009,3080112,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1208009,3080112,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208009,3080112,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208009,3080112,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208011,3080113,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1208011,3080113,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208011,3080113,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1208011,3080113,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1208011,3080113,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1208011,3080113,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1208011,3080113,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1208011,3080113,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1208011,3080113,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208011,3080113,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1208011,3080113,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208011,3080113,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1208011,3080113,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208012,3080110,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1208012,3080110,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208012,3080110,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208012,3080110,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1208013,3080108,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1208013,3080108,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208013,3080108,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1208013,3080108,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1208013,3080108,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1208013,3080108,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209001,3090099,4, ,MATUTINO,2006,ANUAL
1209001,3090099,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209001,3090099,5,DIV.ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1209001,3090099,5,DIV.BIOLOGICA,MATUTINO,2006,ANUAL
1209001,3090099,5,DIV.BIOLOGICA,VESPERTINO,2006,ANUAL
1209001,3090099,5,DIV.CIENTIFICA,MATUTINO,2006,ANUAL
1209001,3090099,5,DIV.CIENTIFICA,VESPERTINO,2006,ANUAL
1209001,3090099,5,DIV.HUMANISTICA,MATUTINO,2006,ANUAL
1209001,3090099,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1209001,3090099,5,DIV.HUMANISTICA,VESPERTINO,2006,ANUAL
1209001,3090099,6,ARTE Y EXPRESION,VESPERTINO,2006,ANUAL
1209001,3090099,6,CIENCIAS AGRARIAS,VESPERTINO,2006,ANUAL
1209001,3090099,6,CIENCIAS BIOLOGICAS,MATUTINO,2006,ANUAL
1209001,3090099,6,CIENCIAS BIOLOGICAS,VESPERTINO,2006,ANUAL
1209001,3090099,6,FISICO MATEMATICO,VESPERTINO,2006,ANUAL
1209001,3090099,6,MATEMATICA Y DISEÑO,VESPERTINO,2006,ANUAL
1209001,3090099,6,SOCIAL ECONOMIA,VESPERTINO,2006,ANUAL
1209001,3090099,6,SOCIAL HUMANISTICO,MATUTINO,2006,ANUAL
1209001,3090099,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1209001,3090099,6,SOCIAL HUMANISTICO,VESPERTINO,2006,ANUAL
1209001,3090099,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209001,3090099,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209001,3090099,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209002,3090102,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1209002,3090102,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209002,3090102,4, ,VESPERTINO,2006,ANUAL
1209002,3090102,5,DIV.BIOLOGICA,VESPERTINO,2006,ANUAL
1209002,3090102,5,DIV.HUMANISTICA,VESPERTINO,2006,ANUAL
1209002,3090102,6,CIENCIAS BIOLOGICAS,VESPERTINO,2006,ANUAL
1209002,3090102,6,SOCIAL HUMANISTICO,VESPERTINO,2006,ANUAL
1209002,3090102,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1209002,3090102,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209002,3090102,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1209002,3090102,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209002,3090102,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1209002,3090102,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209003,3090105,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209003,3090105,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1209003,3090105,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1209003,3090105,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1209003,3090105,6,CIENCIAS AGRARIAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1209003,3090105,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1209003,3090105,6,FISICO MATEMATICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1209003,3090105,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
1209003,3090105,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1209003,3090105,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1209003,3090105,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209003,3090105,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1209003,3090105,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209003,3090105,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1209003,3090105,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209004,3090104,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209004,3090104,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1209004,3090104,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1209004,3090104,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1209004,3090104,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1209004,3090104,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
1209004,3090104,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1209004,3090104,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1209004,3090104,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1209004,3090104,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1209005,3090103,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1209005,3090103,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1209005,3090103,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1209005,3090103,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1209005,3090103,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1209005,3090103,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1209006,3090100,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1209006,3090100,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209006,3090100,1, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1209006,3090100,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1209006,3090100,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209006,3090100,2, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1209006,3090100,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1209006,3090100,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209006,3090100,3, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1209007,3090106,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1209007,3090106,1, ,MATUTINO EXTENDIDO,0,ANUAL
1209007,3090106,2, ,MATUTINO EXTENDIDO,0,ANUAL
1209007,3090106,3, ,MATUTINO EXTENDIDO,0,ANUAL
1209010,3090101,4, ,NOCTURNO,1994,ANUAL
1209010,3090101,4, ,NOCTURNO,1994,SEMESTRAL
1209010,3090101,5,DIV.BIOLOGICA,NOCTURNO,1994,ANUAL
1209010,3090101,5,DIV.HUMANISTICA,NOCTURNO,1994,ANUAL
1209010,3090101,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
1209010,3090101,6,SOCIAL HUMANISTICO,NOCTURNO,1994,SEMESTRAL
1209010,3090101,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,ANUAL
1209010,3090101,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1209010,3090101,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209010,3090101,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1209010,3090101,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1209010,3090101,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1209010,3090101,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1210001,3100107,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1210001,3100107,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1210001,3100107,4, ,NOCTURNO,1994,SEMESTRAL
1210001,3100107,5,DIV.BIOLOGICA,NOCTURNO,1994,SEMESTRAL
1210001,3100107,5,DIV.CIENTIFICA,NOCTURNO,1994,ANUAL
1210001,3100107,5,DIV.ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL
1210001,3100107,5,DIV.ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1210001,3100107,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1210001,3100107,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210001,3100107,5,DIV.CIENTIFICA,MATUTINO EXTENDIDO,2006,ANUAL
1210001,3100107,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210001,3100107,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1210001,3100107,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210001,3100107,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
1210001,3100107,6,CIENCIAS AGRARIAS,NOCTURNO,1994,ANUAL
1210001,3100107,6,MATEMATICA Y DISEÑO,NOCTURNO,1994,ANUAL
1210001,3100107,6,ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL
1210001,3100107,6,ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1210001,3100107,6,CIENCIAS AGRARIAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1210001,3100107,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1210001,3100107,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1210001,3100107,6,SOCIAL HUMANISTICO,NOCTURNO,1994,SEMESTRAL
1210001,3100107,6,SOCIAL ECONOMIA,NOCTURNO,1994,ANUAL
1210001,3100107,6,FISICO MATEMATICO,MATUTINO EXTENDIDO,2006,ANUAL
1210001,3100107,6,FISICO MATEMATICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1210001,3100107,6,FISICO MATEMATICO,NOCTURNO,1994,ANUAL
1210001,3100107,6,MATEMATICA Y DISEÑO,MATUTINO EXTENDIDO,2006,ANUAL
1210001,3100107,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,ANUAL
1210001,3100107,6,SOCIAL ECONOMIA,MATUTINO EXTENDIDO,2006,ANUAL
1210001,3100107,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210001,3100107,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1210001,3100107,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1210001,3100107,1, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1210001,3100107,2, ,NOCTURNO,0,ANUAL
1210001,3100107,3, ,NOCTURNO,0,ANUAL
1210002,3100113,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1210002,3100113,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210002,3100113,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210002,3100113,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1210002,3100113,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1210002,3100113,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1210002,3100113,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1210002,3100113,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1210003,3100115,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1210003,3100115,4, ,NOCTURNO,1994,SEMESTRAL
1210003,3100115,5,DIV.BIOLOGICA,NOCTURNO,1994,SEMESTRAL
1210003,3100115,5,DIV.ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1210003,3100115,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210003,3100115,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210003,3100115,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210003,3100115,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
1210003,3100115,6,ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1210003,3100115,6,CIENCIAS AGRARIAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1210003,3100115,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1210003,3100115,6,SOCIAL HUMANISTICO,NOCTURNO,1994,ANUAL
1210003,3100115,6,FISICO MATEMATICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1210003,3100115,6,MATEMATICA Y DISEÑO,INTERMEDIO EXTENDIDO,2006,ANUAL
1210003,3100115,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,ANUAL
1210003,3100115,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210003,3100115,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1210003,3100115,0, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1210003,3100115,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1210003,3100115,1, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1210003,3100115,1, ,NOCTURNO EXTENDIDO,2012,SEMESTRAL
1210003,3100115,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1210003,3100115,2, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1210003,3100115,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1210003,3100115,3, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1210004,3100118,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1210004,3100118,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1210004,3100118,4, ,NOCTURNO,1994,SEMESTRAL
1210004,3100118,5,DIV.BIOLOGICA,NOCTURNO,1994,SEMESTRAL
1210004,3100118,5,DIV.CIENTIFICA,NOCTURNO,1994,ANUAL
1210004,3100118,5,DIV.ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL
1210004,3100118,5,DIV.ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1210004,3100118,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1210004,3100118,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210004,3100118,5,DIV.CIENTIFICA,MATUTINO EXTENDIDO,2006,ANUAL
1210004,3100118,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210004,3100118,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1210004,3100118,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210004,3100118,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
1210004,3100118,6,MATEMATICA Y DISEÑO,NOCTURNO,1994,ANUAL
1210004,3100118,6,ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL
1210004,3100118,6,ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1210004,3100118,6,CIENCIAS AGRARIAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1210004,3100118,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1210004,3100118,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1210004,3100118,6,SOCIAL HUMANISTICO,NOCTURNO,1994,SEMESTRAL
1210004,3100118,6,FISICO MATEMATICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1210004,3100118,6,FISICO MATEMATICO,NOCTURNO,1994,ANUAL
1210004,3100118,6,MATEMATICA Y DISEÑO,INTERMEDIO EXTENDIDO,2006,ANUAL
1210004,3100118,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,SEMESTRAL
1210004,3100118,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210004,3100118,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1210004,3100118,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1210004,3100118,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1210004,3100118,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1210004,3100118,1, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1210004,3100118,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1210004,3100118,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1210004,3100118,2, ,NOCTURNO,0,ANUAL
1210004,3100118,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1210004,3100118,3, ,NOCTURNO,0,ANUAL
1210005,3100116,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1210005,3100116,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1210005,3100116,4, ,NOCTURNO,1994,ANUAL
1210005,3100116,4, ,NOCTURNO,1994,SEMESTRAL
1210005,3100116,5,DIV.BIOLOGICA,NOCTURNO,1994,ANUAL
1210005,3100116,5,DIV.BIOLOGICA,NOCTURNO,1994,SEMESTRAL
1210005,3100116,5,DIV.ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1210005,3100116,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210005,3100116,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210005,3100116,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1210005,3100116,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
