Ruee Calculado,Rule Calculado,MODALIDAD,TITULACION,TIPO_FORMACION,CARRERA_ESPECIALIDAD,TURNO
1408011,5080122,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,UNICO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,NOCTURNO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,INTERMEDIO/VESPERTINO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,MATUTINO
1408011,5080122,SEMIPRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,UNICO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,NOCTURNO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,DERECHO,NOCTURNO
1408011,5080122,SEMIPRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,UNICO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,NOCTURNO
1408011,5080122,,GRADO,PROFESORADO,ESPAÑOL,
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1408011,5080122,SEMIPRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,UNICO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,NOCTURNO
1408011,5080122,,GRADO,PROFESORADO,FRANCES,
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,NOCTURNO
1408011,5080122,SEMIPRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),UNICO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),INTERMEDIO/VESPERTINO
1408011,5080122,,GRADO,PROFESORADO,ITALIANO,
1408011,5080122,SEMILIBRE,GRADO,PROFESORADO,LITERATURA,INTERMEDIO/VESPERTINO
1408011,5080122,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,NOCTURNO
1408011,5080122,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,INTERMEDIO/VESPERTINO
1408011,5080122,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,MATUTINO
1408011,5080122,SEMILIBRE,GRADO,MAGISTERIO,MAESTRO DE PRIMERA INFANCIA,INTERMEDIO/VESPERTINO
1408011,5080122,SEMILIBRE,GRADO,MAGISTERIO,MAESTRO DE PRIMERA INFANCIA,MATUTINO
1408011,5080122,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE PRIMERA INFANCIA,MATUTINO
1408011,5080122,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE PRIMERA INFANCIA,INTERMEDIO/VESPERTINO
1408011,5080122,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE PRIMERA INFANCIA,NOCTURNO
1408011,5080122,SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMATICA,UNICO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,MATUTINO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,NOCTURNO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,PORTUGUES,MATUTINO
1408011,5080122,SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUES,UNICO
1408011,5080122,SEMIPRESENCIAL,GRADO,PROFESORADO,QUIMICA,UNICO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,NOCTURNO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,UNICO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,NOCTURNO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,UNICO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,INTERMEDIO/VESPERTINO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,NOCTURNO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,MATUTINO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,NOCTURNO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,INTERMEDIO/VESPERTINO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,UNICO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,NOCTURNO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,UNICO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,INTERMEDIO/VESPERTINO
1412012,5120084,SEMILIBRE,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,DERECHO,MATUTINO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,DERECHO,NOCTURNO
1412012,5120084,SEMILIBRE,GRADO,PROFESORADO,DERECHO,MATUTINO
1412012,5120084,SEMILIBRE,GRADO,PROFESORADO,DERECHO,NOCTURNO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,DERECHO,UNICO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,UNICO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,NOCTURNO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,MATUTINO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,UNICO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,INTERMEDIO/VESPERTINO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,ESPAÑOL POR COMPLEMENTO,UNICO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,NOCTURNO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,UNICO
1412012,5120084,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,INTERMEDIO/VESPERTINO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,FISICA,NOCTURNO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,FISICA,UNICO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,FISICA,INTERMEDIO/VESPERTINO
1412012,5120084,,GRADO,PROFESORADO,FRANCES,
1412012,5120084,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,MATUTINO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,HISTORIA,UNICO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,MATUTINO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,NOCTURNO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,INTERMEDIO/VESPERTINO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),NOCTURNO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),MATUTINO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),UNICO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),INTERMEDIO/VESPERTINO
1412012,5120084,,GRADO,PROFESORADO,ITALIANO,
1412012,5120084,SEMILIBRE,GRADO,PROFESORADO,LITERATURA,INTERMEDIO/VESPERTINO
1412012,5120084,SEMILIBRE,GRADO,PROFESORADO,LITERATURA,MATUTINO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,LITERATURA,UNICO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,LITERATURA,NOCTURNO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,LITERATURA,INTERMEDIO/VESPERTINO
1412012,5120084,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,MATUTINO
1412012,5120084,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,INTERMEDIO/VESPERTINO
1412012,5120084,SEMILIBRE,GRADO,PROFESORADO,MATEMATICA,INTERMEDIO/VESPERTINO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,MATUTINO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,NOCTURNO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,INTERMEDIO/VESPERTINO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMATICA,UNICO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,PORTUGUES,MATUTINO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUES,UNICO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,NOCTURNO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,MATUTINO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,INTERMEDIO/VESPERTINO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,QUIMICA,UNICO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,NOCTURNO
1412012,5120084,SEMIPRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,UNICO
1412012,5120084,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,MATUTINO
1412012,5120084,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,NOCTURNO
1412012,5120084,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,INTERMEDIO,TECNICATURA,ASISTENTE TECNICO EN PRIMERA INFANCIA,
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,NOCTURNO
1403049,5030333,SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,UNICO
1403049,5030333,SEMILIBRE,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,MATUTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,INTERMEDIO/VESPERTINO
1403049,5030333,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,UNICO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,NOCTURNO
1403049,5030333,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,UNICO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,NOCTURNO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,MATUTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,INTERMEDIO/VESPERTINO
1403049,5030333,SEMIPRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,UNICO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,NOCTURNO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1403049,5030333,SEMILIBRE,GRADO,PROFESORADO,DERECHO,MATUTINO
1403049,5030333,SEMILIBRE,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1403049,5030333,SEMIPRESENCIAL,GRADO,PROFESORADO,DERECHO,UNICO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,DERECHO,MATUTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,DERECHO,NOCTURNO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,NOCTURNO
1403049,5030333,SEMIPRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,UNICO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,MATUTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,MATUTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,NOCTURNO
1403049,5030333,SEMIPRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,UNICO
1403049,5030333,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1403049,5030333,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,INTERMEDIO/VESPERTINO
1403049,5030333,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,NOCTURNO
1403049,5030333,SEMIPRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,UNICO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,NOCTURNO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,FISICA,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,FISICA,MATUTINO
1403049,5030333,SEMIPRESENCIAL,GRADO,PROFESORADO,FISICA,UNICO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,FISICA,NOCTURNO
1403049,5030333,SEMILIBRE,GRADO,PROFESORADO,FRANCES,
1403049,5030333,PRESENCIAL,,PROFESORADO,HISTORIA,INTERMEDIO/VESPERTINO
1403049,5030333,SEMILIBRE,,PROFESORADO,HISTORIA,INTERMEDIO/VESPERTINO
1403049,5030333,SEMILIBRE,,PROFESORADO,HISTORIA,MATUTINO
1403049,5030333,SEMIPRESENCIAL,,PROFESORADO,HISTORIA,UNICO
1403049,5030333,PRESENCIAL,,PROFESORADO,HISTORIA,MATUTINO
1403049,5030333,PRESENCIAL,,PROFESORADO,HISTORIA,NOCTURNO
1403049,5030333,PRESENCIAL,,PROFESORADO,INGLES (CFE),INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,,PROFESORADO,INGLES (CFE),NOCTURNO
1403049,5030333,PRESENCIAL,,PROFESORADO,INGLES (CFE),MATUTINO
1403049,5030333,SEMIPRESENCIAL,,PROFESORADO,INGLES (CFE),UNICO
1403049,5030333,SEMIPRESENCIAL,,PROFESORADO,ITALIANO,UNICO
1403049,5030333,SEMILIBRE,,PROFESORADO,LITERATURA,MATUTINO
1403049,5030333,SEMIPRESENCIAL,,PROFESORADO,LITERATURA,UNICO
1403049,5030333,PRESENCIAL,,PROFESORADO,LITERATURA,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,,PROFESORADO,LITERATURA,NOCTURNO
1403049,5030333,PRESENCIAL,,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,NOCTURNO
1403049,5030333,PRESENCIAL,,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,MATUTINO
1403049,5030333,SEMILIBRE,,MAGISTERIO,MAESTRO DE PRIMERA INFANCIA,UNICO
1403049,5030333,PRESENCIAL,,MAGISTERIO,MAESTRO DE PRIMERA INFANCIA,UNICO
1403049,5030333,PRESENCIAL,,MAGISTERIO,MAESTRO DE PRIMERA INFANCIA,MATUTINO
1403049,5030333,SEMIPRESENCIAL,,MAGISTERIO,MAESTRO DE PRIMERA INFANCIA,UNICO
1403049,5030333,PRESENCIAL,,MAGISTERIO,MAESTRO DE PRIMERA INFANCIA,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,,MAGISTERIO,MAESTRO DE PRIMERA INFANCIA,NOCTURNO
1403049,5030333,SEMILIBRE,GRADO,PROFESORADO,MATEMATICA,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,MATUTINO
1403049,5030333,SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMATICA,UNICO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,NOCTURNO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,PORTUGUES,MATUTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,PORTUGUES,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,PORTUGUES,NOCTURNO
1403049,5030333,SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUES,UNICO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,MATUTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,NOCTURNO
1403049,5030333,SEMIPRESENCIAL,GRADO,PROFESORADO,QUIMICA,UNICO
1403049,5030333,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,INTERMEDIO/VESPERTINO
1403049,5030333,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,MATUTINO
1403049,5030333,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,NOCTURNO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,INTERMEDIO/VESPERTINO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,NOCTURNO
1403049,5030333,SEMIPRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,UNICO
1403049,5030333,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,MATUTINO
1410013,5100125,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,NOCTURNO
1410013,5100125,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,INTERMEDIO/VESPERTINO
1410013,5100125,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,MATUTINO
1410013,5100125,,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,
1410013,5100125,SEMIPRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,UNICO
1410013,5100125,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,MATUTINO
1410013,5100125,,GRADO,PROFESORADO,DERECHO,
1410013,5100125,,GRADO,PROFESORADO,EDUCACION MUSICAL,
1410013,5100125,,GRADO,PROFESORADO,FILOSOFIA,
1410013,5100125,,GRADO,PROFESORADO,FRANCES,
1410013,5100125,,GRADO,PROFESORADO,HISTORIA,
1410013,5100125,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),NOCTURNO
1410013,5100125,SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,UNICO
1410013,5100125,PRESENCIAL,GRADO,PROFESORADO,ITALIANO,NOCTURNO
1410013,5100125,,GRADO,PROFESORADO,LITERATURA,
1410013,5100125,SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUES,UNICO
1410013,5100125,PRESENCIAL,GRADO,PROFESORADO,PORTUGUES,NOCTURNO
1410013,5100125,SEMIPRESENCIAL,GRADO,PROFESORADO,ESPAÑOL POR COMPLEMENTO,UNICO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,MATUTINO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,UNICO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,INTERMEDIO/VESPERTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,INTERMEDIO/VESPERTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,MATUTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,NOCTURNO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,UNICO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,INTERMEDIO/VESPERTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,INTERMEDIO/VESPERTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,MATUTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,NOCTURNO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,UNICO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,INTERMEDIO/VESPERTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,MATUTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,NOCTURNO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,UNICO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,DERECHO,NOCTURNO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,DERECHO,MATUTINO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,DERECHO,MATUTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,DERECHO,UNICO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,DERECHO,NOCTURNO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,NOCTURNO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,MATUTINO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,UNICO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,ESPAÑOL,INTERMEDIO/VESPERTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,INTERMEDIO/VESPERTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,MATUTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,NOCTURNO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,UNICO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,INTERMEDIO/VESPERTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,NOCTURNO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,INTERMEDIO/VESPERTINO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,UNICO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,NOCTURNO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,FISICA,INTERMEDIO/VESPERTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,FISICA,MATUTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,FISICA,NOCTURNO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,FISICA,UNICO
1404014,5040142,,GRADO,PROFESORADO,FRANCES,
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,INTERMEDIO/VESPERTINO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,NOCTURNO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,INTERMEDIO/VESPERTINO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,HISTORIA,UNICO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,MATUTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,MATUTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,NOCTURNO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),MATUTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),INTERMEDIO/VESPERTINO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),UNICO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),NOCTURNO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,ITALIANO,INTERMEDIO/VESPERTINO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,UNICO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,LITERATURA,INTERMEDIO/VESPERTINO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,LITERATURA,NOCTURNO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,LITERATURA,MATUTINO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,LITERATURA,UNICO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,LITERATURA,INTERMEDIO/VESPERTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,LITERATURA,MATUTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,LITERATURA,NOCTURNO
1404014,5040142,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,NOCTURNO
1404014,5040142,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,INTERMEDIO/VESPERTINO
1404014,5040142,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,MATUTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,NOCTURNO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMATICA,UNICO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,MATUTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,INTERMEDIO/VESPERTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,PORTUGUES,INTERMEDIO/VESPERTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,PORTUGUES,MATUTINO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUES,UNICO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,PORTUGUES,NOCTURNO
