MODALIDAD,TITULACION,TIPO_FORMACION,CARRERA_ESPECIALIDAD,turno,PLAN,DescTForm,DescCarre,Mail,Enlace,RUEE
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanjose1@yahoo.com,http://ifdsanjose.cfe.edu.uy/,1416023
PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACIÓN PRIMARIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanramon@yahoo.com.ar,http://www.dfpd.edu.uy/ifd/san_ramon/index.html,1403024
PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACIÓN PRIMARIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanramon@yahoo.com.ar,http://www.dfpd.edu.uy/ifd/san_ramon/index.html,1403024
PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACIÓN PRIMARIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanramon@yahoo.com.ar,http://www.dfpd.edu.uy/ifd/san_ramon/index.html,1403024
PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACIÓN PRIMARIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdsanramon@yahoo.com.ar,http://www.dfpd.edu.uy/ifd/san_ramon/index.html,1403024
