Tipo_de_Educacion,Turno,Comparte,Categoria,PNOfrece2,UNOfrece,Tiene comedor,Tiene copa de leche,Tiene equipo multidisciplinario,Profesores especiales,Con clases especiales,Horario,Tiene maestro de apoyo,Tiene maestro de apoyo Ceibal,Tiene maestro comunitario,Maestro mAs maestro,Maestro de trayectorias protegida,RUEE,rule1,Nombre
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101214,2010147,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101215,2010148,GABRIELA MISTRAL
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101216,2010149,JARDÍN DE INFANTES Nº 216
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101217,2010150,ROLAND MOOR
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101218,2010151,MA. CLARA ZABALA
ESCUELAS COMUNES,MATUTINO,SÍ,ESCUELAS COMUNES,1,6,,,,,,,,,,,,1101219,2010152,OLYMPIA FERNANDEZ
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101220,2010153,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101221,2010154,JARDÍN DE INFANTES JUANA DE AMERIC
JARDÍN DE INFANTES,TIEMPO COMPLETO,SÍ,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101222,2010155,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101223,2010156,REINA REYES
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1101224,2010157,JOSE ROGER BALET
ESCUELAS COMUNES,VESPERTINO,SÍ,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101225,2010158,DOMINGO ARENA
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1101226,2010159,MELCHORA CUENCA
ESCUELAS COMUNES,VESPERTINO,SÍ,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101227,2010160,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101228,2010161,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101229,2010162,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1101230,2010163,BENITA BERRO DE VARELA
ESCUELA ESPECIAL,ESPECIAL,SÍ,PROBLEMAS DE PERSONALIDAD,,,,,,,,,,,,,,1101231,2010527,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101232,2010165,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101233,2010166,SALOMÉ UREÑA DE HENRÍQUEZ
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101234,2010167,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101235,2010168,
ESCUELA ESPECIAL,ESPECIAL,SÍ,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1101236,2010169,TALLER PROTEGIDO AGRARIO
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101237,2010170,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1101238,2010171,CTE.HEBER W.CASTIGLIONI CASTRO
ESCUELA ESPECIAL,ESPECIAL,SÍ,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1101239,2010172,
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1101240,2010173,PAUL HARRIS
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1101241,2010174,
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1101242,2010175,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101243,2010176,JULIO J. CASAL
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101244,2010177,EDUARDO MATEO
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101245,2010178,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101246,2010179,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101247,2010180,JARDÍN DE INFANTES N° 247
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1101248,2010181,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1101249,2010182,
ESCUELAS COMUNES,MATUTINO,SÍ,DE PRÁCTICA,1,6,,,,,,,,,,,,1101250,2010183,DR. EMILIO FRUGONI
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101251,2010184,GENERAL FRUCTUOSO RIVERA
JARDÍN DE INFANTES,DOBLE TURNO,SÍ,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101252,2010185,252
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1101253,2010186,
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1101254,2010187,DR.AQUILES LANZA
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1101255,2010188,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101256,2010513,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101257,2010190,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,5 AÑOS,6,,,,,,,,,,,,1101258,2010191,JUAN BAUTISTA CROSA DEPINEROLO
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1101259,2010192,C.E.P.O.A.
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101262,2010194,CLEMENTE ESTABLE
ESCUELAS COMUNES,VESPERTINO,SÍ,APRENDER,1,6,,,,,,,,,,,,1101263,2010195,CORONEL LORENZO LATORRE
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,1,6,,,,,,,,,,,,1101264,2010196,NO TIENE
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1101266,2010198,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1101267,2010199,EUSKADI
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,1,6,,,,,,,,,,,,1101268,2010200,DR.ARTURO LUSSICH
ESCUELAS COMUNES,MATUTINO,SÍ,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1101269,2010001,MAESTRO JULIO CASTRO
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101270,2010201,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101271,2010202,ANA FRANK
ESCUELAS COMUNES,MATUTINO,SÍ,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1101273,2010031,ESCRIBANO DARDO ORTIZ
ESCUELAS COMUNES,VESPERTINO,SÍ,ESCUELAS COMUNES,1,6,,,,,,,,,,,,1101274,2010152,DR. HECTOR LORENZO RIOS
ESCUELAS COMUNES,MATUTINO,SÍ,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1101275,2010051,REPÚBLICA DE CROACIA
ESCUELAS COMUNES,MATUTINO,SÍ,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101276,2010098,MAESTRO CARLOS CHASSALE
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1101277,2010203,ATILIO BIANCHI - ELENA DANERO
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101278,2010204,
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD VISUAL,,,,,,,,,,,,,,1101279,2010205,
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1101280,2010206,ELOÍSA GARCÍA ETCHEGOYHEN DE LORE
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101282,2010207,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101286,2010208,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101287,2010209,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101288,2010210,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1101289,2010211,
ESCUELAS COMUNES,VESPERTINO,SÍ,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101290,2010096,ALFREDO ZITARROSA
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101291,2010212,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1101292,2010213,PROFESOR ALFREDO TRAVERSONI
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101294,2010214,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101295,2010215,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101297,2010216,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101298,2010217,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101299,2010218,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101300,2010219,FLORENCIA ROSAS
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101301,2010220,JARDIN N° 301
ESCUELAS COMUNES,VESPERTINO,SÍ,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101302,2010083,GIBRAN KHALIL GIBRAN
ESCUELAS COMUNES,MATUTINO,SÍ,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101303,2010102,O.E.A
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN EXTENSIÓN HORARIA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101305,2010221,MARIA MONTESSORI
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101306,2010222,MICAELA GUYUNUSA
ESCUELAS COMUNES,MATUTINO,SÍ,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101307,2010100,MARGARITA XIRGU
ESCUELAS COMUNES,MATUTINO,SÍ,APRENDER,1,6,,,,,,,,,,,,1101308,2010053,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101309,2010223,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101311,2010225,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101312,2010226,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN DE CICLO INICIAL,3 AÑOS,2,,,,,,,,,,,,1101313,2010227,JARDIN APRENDER
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101314,2010228,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101315,2010229,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101316,2010230,
ESCUELAS COMUNES,TIEMPO COMPLETO,SÍ,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1101317,2010231,ISLAS BALEARES
ESCUELAS COMUNES,VESPERTINO,SÍ,APRENDER,1,6,,,,,,,,,,,,1101318,2010094,REPUBLICA DE LITUANIA
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1101319,2010505,REPUBLICA POPULAR CHINA
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1101320,2010232,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,3 AÑOS,,,,,,,,,,,,1101322,2010233,
ESCUELAS COMUNES,VESPERTINO,SÍ,DE PRÁCTICA,1,6,,,,,,,,,,,,1101323,2010183,ITALIA
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101324,2010234,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101325,2010235,JOSEFA CAMEJO
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1101326,2010236,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1101327,2010237,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101328,2010238,ALFREDO TRAVERSONI
ESCUELAS COMUNES,MATUTINO,SÍ,ESCUELAS COMUNES,1,6,,,,,,,,,,,,1101329,2010055,MAESTRO JESUALDO SOSA
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1101330,2010239,
ESCUELAS COMUNES,MATUTINO,SÍ,ESCUELAS COMUNES,1,6,,,,,,,,,,,,1101331,2010085,MAESTRO DANIEL ALBERTO FERNÁNDEZ C
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1101332,2010089,
ESCUELAS COMUNES,MATUTINO,SÍ,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101334,2010099,
ESCUELAS COMUNES,MATUTINO,SÍ,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101335,2010240,
ESCUELAS COMUNES,MATUTINO,SÍ,APRENDER,1,6,,,,,,,,,,,,1101336,2010113,
ESCUELAS COMUNES,MATUTINO,SÍ,APRENDER,1,6,,,,,,,,,,,,1101337,2010119,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1101338,2010241,
ESCUELAS COMUNES,VESPERTINO,SÍ,ESCUELAS COMUNES,1,6,,,,,,,,,,,,1101339,2010124,ROMA
ESCUELAS COMUNES,VESPERTINO,SÍ,APRENDER,1,6,,,,,,,,,,,,1101340,2010127,
ESCUELAS COMUNES,MATUTINO,SÍ,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101341,2010158,
ESCUELAS COMUNES,MATUTINO,SÍ,APRENDER,3 AÑOS,6,,,,,,,,,,,,1101342,2010160,
ESCUELAS COMUNES,MATUTINO,SÍ,APRENDER,1,6,,,,,,,,,,,,1101343,2010195,APARICIO SARAVIA
ESCUELAS COMUNES,VESPERTINO,SÍ,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101344,2010030,REP.BOLIVARIANA DE VENEZUELA
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101345,2010242,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101346,2010243,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101347,2010244,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101348,2010245,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1101350,2010246,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101351,2010247,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101352,2010248,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1101353,2010249,HENRY DUNANT
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101354,2010250,
ESCUELAS COMUNES,DOBLE TURNO,SÍ,APRENDER,1,6,,,,,,,,,,,,1101355,2010251,COMPLEJO EDUCATIVO QUINTA DE L. BAT
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101356,2010252,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1101357,2010253,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1101359,2010254,ANA VINOCUR
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1101360,2010255,JANUSZ KORCZAK
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1101361,2010256,FEDERACION DE RUSIA
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101362,2010257,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101363,2010258,JARDÍN 363
ESCUELAS COMUNES,EXTENDIDO,NO,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1101364,2010259,REPÚBLICA DE BULGARIA
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101365,2010260,ATAHUALPA DEL CIOPPO
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1101366,2010261,
ESCUELAS COMUNES,VESPERTINO,SÍ,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101367,2010240,REPÚBLICA DE SURINAM
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101368,2010262,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1101369,2010263,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101370,2010525,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1101371,2010265,
ESCUELAS COMUNES,MATUTINO,SÍ,APRENDER,5 AÑOS,6,,,,,,,,,,,,1101372,2010266,
ESCUELAS COMUNES,VESPERTINO,SÍ,APRENDER,4 AÑOS,6,,,,,,,,,,,,1101373,2010266,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101374,2010267,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,5 AÑOS,6,,,,,,,,,,,,1101375,2010268,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1101376,2010269,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101377,2010417,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1101378,2010418,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1101379,2010270,
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1101380,2010419,ESCUELA    TALLER
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN EXTENSIÓN HORARIA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101381,2010429,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,1,6,,,,,,,,,,,,1101382,2010435,MAESTRO RUBÉN LENA
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101383,2010447,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1101384,2010448,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1101385,2010455,ESCUELA N° 385 DE TIEMPO COMPLETO
JARDÍN DE INFANTES,,SÍ,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101386,2010038,
ESCUELA ESPECIAL,,SÍ,PLURIDISCAPACIDAD,,,,,,,,,,,,,,1101387,2010504,CENTRO DE CONTINUIDAD EDUCATIVA
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101388,2010506,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101389,2010512,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101390,2010511,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101391,2010514,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101392,2010516,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101393,2010522,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101394,2010517,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101395,2010520,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101396,2010524,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101397,2010529,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101398,2010521,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101399,2010531,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101400,2010532,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101401,2010530,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1101402,2010541,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1101403,2010534,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1101404,2010526,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1101405,2010533,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1101407,2010540,
ESCUELAS COMUNES,MATUTINO,SÍ,DE PRÁCTICA,1,6,,,,,,,,,,,,1102001,2020001,ARTIGAS
ESCUELAS COMUNES,VESPERTINO,SÍ,DE PRÁCTICA,1,6,,,,,,,,,,,,1102002,2020001,ESPAÑA
ESCUELAS COMUNES,DOBLE TURNO,NO,HABILITADA DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1102003,2020002,MARIA ORTICOCHEA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1102004,2020003,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1102005,2020004,CLEMENTE ESTABLE
